f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,region,target
-4.921064291678625,1.3608655648212564,1.2141053309790966,-0.9031484735142554,0.9608888682093312,-0.05242938699152785,-0.502808721084607,1.1117637381376189,-0.8577870975660795,5.581985855368201,0.3853739692814738,-4.401382964862593,0.09558746591787572,-0.9672257347016394,-0.9274782350259354,-2.5924823683158724,5.200727703060579,-2.347172784554905,-2.603781589159534,-3.260748492672204,1.7054767759498488,2.6067718867941876,-3.302980770155391,7.088444704016153,-2.6579193582775194,0.5253345186576145,-1.5324498762495917,-1.8814262635950163,7.560103753183324,-4.682692825277033,West,A
2.37147627328606,-1.7436759274035185,1.4199416445667117,0.4173613608724076,2.448907207918649,-0.7024186041172227,0.2507292730327207,-2.290143060371628,0.17394561760137983,2.268863328032465,-1.466289521150436,0.3564830382770743,-0.023556445448511563,-1.6235261138399804,-1.5408299490675663,-3.7833585641100322,5.594125900198198,1.8247509553491845,-0.9515113468461681,-1.1522394980892399,0.741508496368749,2.546657517726441,-0.39245328307232996,-4.204510007664311,7.06293806094734,1.4219373181927226,0.22728836938180108,-3.3979595268843226,0.14172735573586492,0.18583220192604144,West,A
1.2489520322610699,-3.1361963105034776,-0.5737900377611864,2.3585392801323852,5.5538660629471455,-0.5685184206309933,-1.0608188627317061,-0.29118355018260544,-1.882399495307804,-1.1825911582860078,-0.625380451260628,-1.1788536114039423,-1.227710393084674,-0.9017088803369265,0.037452188814433685,0.10956763897754818,0.8946604176156241,0.2165335806293629,-2.217197121959595,-4.38309220348162,3.47479044041507,-0.509212551528321,0.8696257365911919,-4.1794980360634995,1.4677233860907852,-0.17501068910675258,-0.47369894904728205,-0.01024102452543496,-1.3752516393229506,2.9712084412608193,North,A
-4.772968177697271,1.7703251337785049,-0.12715335859332594,0.6035492664224472,3.69116556135377,0.06539169367968953,-1.1646701198186635,2.190162035048621,0.046927965208257705,1.0747444805947266,0.9842251503425167,-4.354603613586551,0.684195874700232,1.085717709832663,7.039048631029052,0.8792805146489506,-0.22364246083907635,3.5046626754226886,2.7933744819834523,-0.06742934821269686,-1.9308776382616668,3.3171016521130996,-0.7701819022927182,13.880189445956322,0.8168994632208362,-0.3407842716340556,-3.97572934465626,-0.45458641617104134,-2.0385231611382935,2.228766613604474,North,B
-4.446320010261539,-1.8035875531373664,-2.283871536628605,1.0523491862578123,1.0650346025665625,0.9113882579143598,-0.9168291903363391,1.533101311452897,0.7514294420817698,-2.198244543417787,-1.3019541002768131,-5.645543898822063,0.014689994348803474,-1.2795644486762443,4.3767327975105506,3.515841068249491,-1.8605337540843383,-4.260654100419205,5.158546709693466,1.5689406904678234,0.8810637471808644,-0.5311693474740798,0.5995854310276862,18.30185952741871,-1.6417333145847737,-1.6963218433882232,-6.309182875837884,2.944057686229889,0.5155474219684681,4.345513641135765,North,B
0.5595210528585619,-1.4160762750988356,0.10164679946968179,-0.7796448671584154,-0.005111040867521011,-1.4741360252903823,0.4381971118284886,-0.5733435945850667,5.079124717063846,1.476925706417159,0.8595269876622876,-0.32656169454297757,0.8411259476873286,-0.1515741158979018,-8.829861484470278,1.4873798202508852,-1.4361516285751792,-1.6908846571600749,3.0214322462759515,3.774780495689387,2.626445768130168,-2.3052497774689242,-2.3842230997500202,8.893421196000997,0.46513812046421765,0.7333900824024678,-4.302004417501166,0.18176439454682636,2.5569940491234147,-1.8151745986425838,East,B
-1.227473897657953,0.6011785750502139,0.9622329433786669,-0.07484908318877391,4.689489499265429,-0.8726314759943014,0.05603527542709608,1.4385925292443673,-2.029607788403976,-1.0400385719566545,0.5949236301966542,-3.739467392726671,0.6836391920754006,1.2366981530495211,7.572328234728072,2.2298359952136884,-0.2805660391147442,1.2300408803419247,3.5610778734901034,-2.5207447408027646,1.3075591285976764,2.2677799484376098,2.555013668174581,1.827448142177925,-3.6235370240975,0.07876633878818362,1.2707635254370806,-0.9942563010129146,-0.9589079181929991,1.0476096385843723,East,B
,-1.5656532310657272,-0.6601550911248038,-0.0019374039225285133,0.34998475842043064,0.2391718746639165,-1.1706462422537023,-0.002013115392822229,5.106337575532175,5.188602681737429,0.4986819589120409,0.28455654051922963,-0.7319927462150738,-0.7338328730624974,1.745751941872983,-1.2317397789254865,-2.1209925328935473,-2.6057351537600923,5.667357726636973,3.9209128915910187,8.738086224160135,3.2892976931918287,-1.3175044461967245,8.55343273029029,-6.460496470470685,-0.5789247815984023,-3.66565232986974,-3.658545254292355,3.994223347160441,0.22063696542072397,South,B
-3.519684096018085,-3.703005700101846,0.6807366330247255,-0.4716179415685313,0.43550237654782287,0.12983240394264292,-1.0130729944725265,0.9406769413828675,-1.3295855749674597,-4.468102457453165,0.13320223861669464,-0.2687116901088993,-1.0130241600815344,1.01967460273898,2.7347913453258457,2.90106395229117,2.1891419323777503,-4.24450316668716,3.0337588659589088,-0.2978694054425832,-2.301527658426647,-3.4954815485605604,-2.0352859483645824,4.733709085809915,2.561611845549322,1.1710375809529685,-0.9103572710194912,2.04384354867556,-2.3494263225246055,-0.6956175206340522,East,B
-0.35726898559569464,-2.954033189428163,-0.33734020132138753,1.2621542236613548,0.08879141799992196,-0.8973913268311786,0.6448485676582918,1.0180923317313035,1.2804600443953063,1.0831882481159503,-0.5158808992231202,2.380271118377644,-2.4931882403776093,-0.8423587502939704,-1.7339031519974473,-1.275541723889877,1.2042192664761389,5.194328494054349,-0.32697737899682244,3.5150157908163644,6.354577883682703,3.110644987591617,-3.8495674474820567,-0.29295455021042294,-2.946664617021519,0.7784077882486561,-0.5704414297350604,-2.0270222722435025,4.01228521471622,0.558850881128485,East,B
-1.8232997579186452,1.3223387199541334,2.1886015574467965,-0.42394714729211663,-1.978891699470009,-0.7007447974684965,0.8145983420885758,1.4497488833259755,5.361723836169139,1.5678680549205706,-0.42670021300656974,1.9344709213867777,0.07124032944929141,-1.184668899828669,-6.2806510557902415,-2.0295183635140353,-0.31978784925374093,1.9859775692017894,1.6949294436086026,2.6393009705556807,2.4963467307530967,0.9701659355210794,-5.302548740673734,8.716246417629485,-0.4697037065394851,0.436677535176043,-0.009449291429810658,-2.0449202677111895,2.233545192487587,0.134042640595885,West,B
,0.6731294622784103,-0.5709488973191874,0.8252551697416045,-0.820122005706261,-1.4953425895746002,0.2650625430289929,0.3850883915002983,2.2869465295580502,-0.7138691099362986,-0.9434778808865638,-1.0972784096049624,0.2837106873819958,0.15737636607039837,-6.157770549746221,2.242131609818011,-1.354159974595147,1.1516452735990121,-0.10397655675897077,2.8115552278515765,-0.7602408088331021,-2.0036258503876816,0.1567648109950417,7.094046542081036,2.3944761919418633,-0.8868651356319015,-4.052753990091319,0.6511171787351677,1.319591981424261,3.0928070089842192,East,B
-0.47061954977260345,-2.666639494674045,0.5643771736100383,-1.8760597504171146,1.5137813597093195,-2.2791535170457053,0.8101390742688052,-0.15482659899183648,-0.12123910337689536,1.6841229726527644,1.2503032959158247,-1.4055057474410177,2.147711363627374,-0.9184436023325534,0.5518015066053228,-0.8303091741109223,2.2530156572319378,0.60366294693989,1.5933167061880398,1.2640575430500172,1.5064785563492502,0.5004294097291595,-1.5611094836977308,4.317575994104274,-0.24440333414485105,-1.0572325673423668,1.2083045443823508,-3.8995621762331587,2.0777848836105592,2.1321462516116303,South,B
0.8290513233455962,-4.583751906382503,-0.9699328413603685,-0.5952764232937054,5.8060388174447946,0.8474074168313996,-0.6481821339623858,2.3999046104325013,1.1630029941842213,-3.593437045917894,0.38176114487253515,3.2777823166001054,-0.04800240819024659,-0.07733723501642445,17.349468705477875,-1.0207189175849105,0.4472784043216633,-0.9609678398179868,0.9385752941238104,-0.05800788101779242,-2.136857076426245,-0.5864772175771107,4.969580440537282,1.9622989100808574,0.7356401284017805,0.6201172839096873,2.367576154298231,1.6348133745951547,-6.949581941942408,2.0978966212815364,East,A
,0.24729590711090133,-0.2790697626307946,0.6302631921393548,3.107326691919579,-1.067317262253217,-0.33060532393348474,-4.0028769986885635,-1.2311184072094055,2.7717523231440113,-1.0727239712568517,0.021906638450403637,1.0204171042758499,1.1774498490358725,-1.6401065178802483,1.975517846078581,1.1244729479867268,-2.115410023853942,-1.9180336971386756,-7.15732591467823,1.805995694271216,4.7265872123254935,-0.4195128083844921,-5.678833429621426,-0.532374251895068,-1.1374375978982871,4.138750282354218,-0.6959533762911378,2.8317219122778856,1.340324052625531,West,A
5.026586612139475,-0.1553213133462793,0.6090052859500912,-1.046553367158217,-1.547438307912711,-0.9706740020565185,1.0144747096831535,-3.135171680370837,1.4463566333554625,4.08776892890036,0.2826215903753316,-3.7139797067001736,0.05727133689171035,0.4797663490524348,-10.325151142316834,-0.5165026516025031,3.5555474291446476,-4.043297755412755,1.5713981713669112,-1.138790399013072,0.9621593006502501,4.755547376894352,-0.4582895718534421,-2.69477439004438,8.105406146526015,-0.957689379318892,3.4615274573914547,-6.740733908448412,-0.3722728368769863,0.24443553170347343,North,A
-2.827002918988634,-0.7456015772829618,-0.6889174648857465,0.6349844056345282,1.324645812831756,1.7904256233640405,1.3570135215758277,4.402361356479153,2.6083338893324974,-0.4028963991192178,-0.3581873229810099,-1.1460684574143158,1.4464316636439098,0.301017130352459,-3.5894399333726934,0.8999640740552917,1.7781332575553652,4.626469968181932,-2.9137874046649754,-0.2055752369189121,0.689824906131995,-2.367125016575401,0.31839580332022366,4.73174938726369,1.9419683796060172,-1.3473251100913775,-3.1429468623160055,0.8179314904486383,-2.0795322219765735,2.4190873950300347,West,B
-0.5407113977002066,-2.697424368555743,-0.3664003245419006,0.10972871892665742,4.358360947074355,-0.5708170112398602,0.48669209286541115,-0.6146923303771903,1.3381572719819113,1.3911792768925815,-1.009400438033532,-1.9057990578404351,-0.5866265644971372,-0.5775539651414877,-9.728844759686469,3.6162320995913517,0.6042761796252154,3.7764628116956347,6.219658825091986,-3.995234666620065,-0.809237656709223,-7.222505497771773,2.1819197497552683,-2.899092543519198,7.007619371149162,0.1818638409770101,-1.2792433155517133,-0.6574289842802608,-1.6092769881975832,-2.739879917153845,East,B
2.735108964463163,-1.7723902906400077,-0.8393406796542077,-1.3131262018474679,-1.7573897777653986,1.7005271872564867,-1.9575381850164113,-2.8310952266606266,-2.9828348643117746,7.774088511575169,-0.07209784299024391,1.0729655573280668,0.6615741782087902,-0.7516196302685257,-4.920870044496869,0.8109248984469666,0.3817867446826557,-3.4033824994428756,1.939634761470796,-0.23297403606662803,1.3328009009211927,2.288331030368089,-3.890903363374015,-1.994807704266134,2.564100918912708,0.3455082448419431,2.361056447951018,-3.1624629878833947,4.4394474414313,-1.7938718305202195,East,A
-1.0334690359609813,2.102762597161714,1.4389097894987928,-1.0037848309993436,-0.8984751124737735,1.0865961910661968,-0.7339097406772991,2.2897150833364366,5.90617988304235,-0.326511413644764,0.8163527275509269,-5.937894759418887,-0.6320933732939041,-0.5485172122117186,-15.646398228037658,3.257060015955391,0.7517945726383656,3.174715915581475,-0.787035030113469,-1.1534089578979971,-0.6686670279542475,-3.150626253489337,1.937386141703394,9.24410300037022,2.255863672386721,1.3772676715268055,-6.835351788839761,1.4220979733600996,5.09766632496391,1.777417466442233,East,B
-1.158650153359365,-1.1270467614476973,1.363736468616899,1.6313775243406803,3.9297370892442993,0.16906932197123895,0.28540389481471423,1.7021764479956332,-2.160957329271615,0.024513015037956665,0.02078104089863709,-1.7501713707468993,-1.0468784567613247,0.024545209449338752,-4.17111497316518,2.029939178122108,2.1003395687155404,5.2778193815530745,-0.5335282118543221,0.5175714271029309,2.000483813124575,-1.8228891011317974,0.06634062245116179,-3.8100796820803007,2.722038883642004,-0.48922003720925067,2.1722647867215983,-2.978482888363092,-2.5954387325914743,-0.07024194149088148,North,B
,0.969074183166031,0.18602135955501617,1.5330292338495246,1.9928144026165397,0.41086949513377546,0.45817094933220165,0.4486184856804234,2.7360712056331087,2.332500848960258,0.8156561591418223,0.5839244718773506,0.49220792630338595,-0.03355243428972337,0.44086955027002794,-3.9968237317094926,2.174799806974039,-2.7882640866970694,-5.519367770919634,0.07882223950657252,-1.5551294139540297,4.925261184797732,-1.1023740504573625,9.373951264201619,4.733137714980447,0.674668278189803,3.1095469266915075,-0.7210114892048924,0.6083611733801433,4.293583053152878,South,A
-0.6613350906740454,-2.19971372343796,-0.8039192551326393,1.160509796143434,-0.46974051991724397,-0.6863401856869137,-0.42059397596562076,-0.9476150402810488,-3.304687745317036,-3.0675023836463193,2.2784742374389166,-2.553015245083318,0.24384710848773453,-0.36817716017793317,5.269438420341787,-5.328701216642345,-1.648528939084378,-0.9573832791177945,-5.119658745677567,-2.932726551352844,2.837444884975574,-0.5260352415653529,4.160468886955696,-9.028156553725513,-4.495573117666154,0.3817893891683507,-2.20463810118003,1.166425816076388,2.7217607326514144,-0.6384866616638323,West,A
2.385956627731149,2.3323923082985987,1.2213919937282143,-1.118875834866417,2.7798656959379127,0.2138101476351535,0.37631230694996326,-0.212739098645651,1.3153614960886193,3.0653564544196197,1.5335528118966575,0.2124170805982173,-0.44655195370181644,0.37053983851897987,-0.9604323840221549,-1.6387438972072608,0.2977139188788698,1.2055404546756072,1.2064988476014904,2.384558860094712,4.243323662765688,2.836631571449947,-0.7507717691717064,2.3505182536572002,-4.257680015870222,0.9426928336467594,5.029499445213535,-0.7263801649211326,2.0976932691909624,-2.321795028160787,East,B
-2.4246734763913347,0.8220967292700161,0.6611171701900941,0.9947550020877108,2.6842294107388467,-0.03805298053395,-0.983121724558826,-2.634440444075314,3.393856666804854,-3.4486749897455784,0.48821448324336225,-1.3507883296627412,-0.5635560594017924,-0.7431079042329524,-5.014318529867013,-3.638960764043823,1.7338556533120337,-0.9178568458528171,3.617052423563498,2.535059697598925,-2.0462220634514097,-2.5205976970625894,-5.572173519103808,12.088308793862478,4.941658647774484,0.588622598188342,1.875556329111899,0.6305611503272615,-4.543347249347037,-1.912882187547798,North,B
-0.7763715527265822,0.6319573654968822,-0.41497244623003254,1.0331068538608694,-1.121022057773449,0.2432582835435419,0.23713757698760984,1.1911551170392638,0.6458065585513983,-1.3058581747818787,-1.7958986514077622,-0.9677512548001945,0.28521300576143915,-0.02788468223658272,-12.892832670670057,4.937483054430174,0.03689726224569445,4.560077746625126,-0.5994123206755249,-1.8631853230746453,3.1705335135686936,-2.2908274701017795,3.5082671399058336,-5.847233701440434,1.374142957994042,-0.44811329550262297,0.45473973212558927,2.5549907210638696,4.481928194112436,2.270433448708788,North,B
,-2.6904890280846443,1.2223491706259024,0.8350663559441389,4.989854072756863,-1.8286267525593716,1.3642645500158141,0.32764607479976027,-4.081169753423994,-5.179633345192173,0.576687071934537,-1.898298682837162,-0.18117370186548645,-2.031955393546234,3.137190028119811,2.0408279249682484,2.056353115616071,4.422039183473444,4.59471003369907,-0.56276617968731,1.1267656954173604,-1.7866800292678922,-0.16756841666267908,-1.0673962581950729,1.7028064141217025,-0.18569328507054184,-0.05852054804994189,-2.383189128411442,0.5733798062457115,2.998349371299774,East,B
-2.6177265169823265,-1.9445440267673773,0.8861745128713493,-0.6141058137917638,-3.2542221570943903,0.0549802542786626,1.177608219477032,1.000639806643262,3.059947802298573,-3.145293223107501,-1.2162941816228117,1.8102920060233574,0.3159186002178483,0.12917398378931033,-12.624852581298274,3.8261544349373717,1.9766191036040122,-0.834437891904974,-3.1220756776211145,-0.2190771086078931,-4.248451890185971,-7.418083701123039,-0.4983992552390635,0.46158634976190993,7.667237020618988,-1.3229762501826992,-3.67334451228582,4.31331371590592,-0.6882635710942613,-0.5405874260916352,East,B
-3.940376163682281,-0.7020097624467749,0.8959711804717959,-1.2387720205904822,-0.6667304897984314,-0.08534563755786588,-0.8368042405845869,0.8774504574184182,0.5640871554687343,-1.8414078860554761,-0.7354550548625646,-2.4616926856933494,1.1286305785971666,-0.28597260192145446,-3.239819848941523,1.4348938113907685,0.033207635080308995,0.8066871062669694,3.757513907669129,-0.6160683949274697,1.4348844266186882,-1.1524323708093318,-0.6896292045584872,5.622373944858857,0.3648082539739733,-0.08381095388616241,0.6359545852647077,3.5338609278454296,-0.9421880867931101,0.33947224464998427,South,B
,-2.2250566877901843,1.347316073811417,-0.5948057672898827,0.7701218620312031,-0.9117343148952269,-0.9328583456089555,-1.3971006497301808,-0.7084377487622164,1.223650115317977,-0.8486986252686607,1.6959830220529786,-0.3279048622703409,-1.4888629489846497,-2.5999788850110477,2.2221189649447908,-1.6601340669795377,5.169729322257809,1.809250723695371,-1.150253231091865,2.0373080510202195,3.4949701449440154,0.21579492989333504,-4.593206424315327,1.1778930424457528,1.5765226636958949,0.10959774397195354,-0.2585369265387216,7.080341433205487,-0.06109575770091391,East,B
-0.318919145615441,2.466545674190772,0.6386155226382453,-0.6320763818628885,0.9768136579211463,0.16316803512041958,-1.315169138419943,-0.9749725431468588,2.2671378444795436,4.875119254734489,-1.2580989217791811,2.6234725768982923,-0.7737797572943258,1.0385223541097572,0.17336732409235278,-2.3372709533278773,1.0078308569160397,-4.963594491289053,-1.6301863587820082,-0.6702915787236872,-1.5386387071922587,4.065053188197917,-3.0495884454576014,11.798919828258892,2.54358849454443,0.6112952232126311,7.700697607003972,1.6627560646263166,1.2053966480292022,1.6424861545635983,East,A
-0.6655586181349016,0.4716659080649783,0.3792959583026451,2.168798148009808,2.904964836895763,-0.24045672490856368,1.0318146861832909,0.13433029884761816,2.292847836289284,1.2807663666505635,-0.20602236709338081,-0.8122570175635965,-1.509751844935605,0.08390652129100123,-1.5485710426194355,1.6301813670452252,-0.309803641730682,3.2789341254335636,1.4124279385573304,0.638414944171195,1.8929780978781356,-0.8428631910121083,0.05297128032903964,4.800383168867269,-4.987763092102378,1.3270147972263218,-3.154020135046499,1.815953550103115,4.273827285667917,-1.1965531233260425,North,B
0.4617253055756999,-1.8478601258104215,0.9510741853524788,0.7105340263394527,0.43079323343429177,-0.6081787020555726,0.9241659838348244,-0.6363720216204871,1.238729440591909,1.7007415485939072,0.46521145025583044,-2.8974919179268115,-0.08898759948318977,-0.3671332725507499,0.6690334653685928,-1.1152949195607784,-1.5122433595181994,-3.911823058309186,2.0371315527177467,-1.7540624905101316,0.2804650952724369,1.0471395229142038,2.2022467180549956,1.721314317642749,0.027385719887304205,0.5028947805505093,-0.6063419262399843,-3.0885250727792224,4.55165999652794,-3.1667972199143284,North,A
5.1930728413081795,-2.3578072183347167,-1.61903685282194,-1.3609851281047673,3.2569792851499026,-1.9559837768380233,0.01886917489017399,-2.861467928783804,-2.6777159384103406,0.4891272370684727,1.272222959559049,-1.9434919528123082,0.17241538862603684,-0.49425853094812516,-4.10056608949592,0.768985058472843,-1.4829256732621134,-0.5687654743233566,-1.193622797587335,-1.9039019589819852,1.3718278567562086,2.9777714940041626,0.4323478970790905,-3.572780195328764,6.848422451664381,1.274390402209455,0.032201510868312244,1.4709743236123898,-2.806621652454891,2.2186073142464164,West,A
-0.9754922618030115,-2.499725678789341,-0.5680691712882255,0.18540007216022764,-2.4507230473868025,1.9002615667213925,-0.05375659968765435,1.4608461156860715,-3.886859762888521,2.5012090736449926,-1.3990530874043818,1.2995831287379342,0.0293300854363712,-0.19128545065177502,8.655578750244217,-0.3731316014255741,4.699286673240117,-2.5549505139786723,1.602058040887206,0.915351389860116,-2.1089175320685416,-0.46303484358388025,-1.4410901607878057,-3.127223672273437,-1.4166870232562099,1.3457442011457874,3.465981200906135,-2.746759713742391,-2.020625691952906,-2.5394434386193527,East,A
0.9631831008896524,-1.8988960055574644,0.7031123213866448,0.17817677969780313,-1.3135064219254255,0.6735991427699466,-0.6880124791545575,-5.456476973679484,-2.0495289327119,0.9707032824081279,-0.4461086308118886,-0.4863940024178395,-0.2418507183074389,-0.03580761954669626,6.1808341090123475,1.3588075797689108,0.41936244938232514,-0.4256271744342923,4.5010859839751065,-0.9356416536157588,0.8413261266122918,5.969344698020616,5.087990108812212,-13.840971628632293,-0.45206483110182516,-0.8655450632058416,1.6417273294815617,-1.0707163407388771,-0.07470111344777752,-3.833357214485865,North,A
0.8673069562520976,-1.1810853134957502,-0.08437047942272259,-0.2935074948510393,1.9690628885309747,0.5630216449053173,0.19231057115015163,3.9555763803680235,2.3597859951104105,0.6004563451950771,-0.401966384864127,0.3813759786856459,3.470366830407929,0.8343491442655473,-4.848842955962061,-1.8645213064688302,0.27782077927386917,8.595409583196153,-1.2764844215185627,-2.032742893026836,4.244568463765493,2.220165513067429,0.553808364103181,-4.690979973155755,4.119229034847126,-0.8064463666273127,-0.9231930478492447,-7.7858310880658514,3.2800584216833033,3.908811652841731,East,B
4.616241776989035,-4.440359772288893,0.6516836765189927,0.10785052519758029,3.095294179056787,-0.9215543963459814,0.9957893700142091,-2.009414184654359,-0.4618450159357771,1.0939253181969837,1.6634039890510284,2.173154625989279,0.5411139193324483,-1.45362854187258,14.717448750542333,-1.3267105272692263,-4.433579941173178,-3.0733843253410504,-0.07598185347135089,-0.488392081445266,4.194867166803039,8.56900101225731,4.198998072262713,-5.515428385713637,-3.3973176778734633,1.9955864155035963,-2.12070374802886,-4.149493390984929,4.149472188002491,2.0612739538310394,East,A
